company_name,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
C_3733,201.101,869.416,61.165,123.807,87.243,-178.65,63.546,188.8103,1057.843,1020.866,474.899,62.642,188.427,154.989,-206.924,1057.843,709.972,934.036
C_4864,16.232,35.309,1.385,-0.235,0.0,-2.059,8.856,15.8688,64.318,22.648,0.25,-1.62,29.009,29.121,-20.51,64.318,36.564,64.553
C_8357,214.967,231.169,5.938,20.502,54.79,13.155,79.124,33.7652,293.932,288.056,0.0,14.564,62.763,210.8,63.391,293.932,210.8,273.43
C_6815,897.016,18.579,7.769,446.624,9.838,690.07,178.827,5898.5609,853.826,1422.286,12.178,438.855,835.247,105.472,-881.064,853.826,134.833,407.202
C_4230,332.263,1660.346,259.145,381.071,35.669,59.331,210.428,852.2578,2137.006,1054.579,343.535,121.926,476.66,220.58,30.696,2137.006,567.398,1755.935
C_1239,20.937,60.674,2.449,-5.249,10.962,-7.889,9.696,43.0805,72.696,39.361,36.692,-7.698,12.022,28.239,-85.658,72.696,64.931,77.945
C_1220,332.22,1086.727,30.067,45.182,311.489,-20.551,0.0,21.26,1492.783,677.658,363.432,15.115,406.056,131.788,-51.054,1492.783,544.912,1447.601
C_8907,0.002,1.212,0.0,-1.21,0.0,-5.041,0.0,0.4351,0.002,0.102,0.637,-1.21,-1.21,1.433,-13.791,0.002,2.07,1.212
C_6459,135.784,581.989,9.777,14.315,6.25,0.092,104.882,88.288,680.554,253.089,1.486,4.538,98.565,139.167,-55.738,680.554,150.763,666.239
C_5078,148.515,12.218,8.015,0.912,0.0,-6.94,35.954,589.008,112.813,198.88,0.62,-7.103,100.595,41.201,-34.774,112.813,41.821,111.901
C_8394,1.083,0.694,0.022,-7.158,0.358,-11.631,0.236,35.803,1.85,1.178,0.0,-7.18,1.156,16.487,-116.666,1.85,16.534,9.008
C_239,18.776,32.052,1.76,3.883,7.119,0.341,3.326,16.1858,48.26,41.431,1.735,2.123,16.208,10.43,10.06,48.26,12.165,44.377
C_6307,14.993,3.856,0.347,-0.716,0.0,-0.519,1.547,29.3703,12.188,16.538,0.0,-1.063,8.332,4.828,-161.661,12.188,5.639,12.904
C_4362,45.398,77.749,2.648,-2.144,18.584,-3.505,10.72,16.6904,87.969,61.568,9.253,-4.792,10.22,28.985,-139.768,87.969,46.734,90.113
C_2495,495.678,5.527,18.668,-50.024,5.619,-102.678,14.49,936.6557,164.246,709.16,195.091,-68.692,158.719,104.621,-271.546,164.246,390.907,214.27
C_4675,143.477,38.097,19.2,-9.262,15.196,-81.504,42.153,44.2135,98.531,304.097,0.096,-28.462,60.434,70.894,-128.176,98.531,91.338,107.793
C_8622,34.677,27.096,5.739,-1.418,17.301,-70.099,9.99,21.2069,72.203,46.422,78.143,-7.157,45.107,12.051,-215.045,72.203,90.194,73.621
C_7630,283.229,607.314,28.857,113.901,158.805,33.03,95.005,1017.4742,866.665,1212.692,638.363,85.044,259.351,136.751,-283.201,866.665,904.115,752.764
C_1482,243.651,399.03,15.583,75.844,119.917,34.29,82.927,567.6972,706.755,457.887,54.2,60.261,307.725,66.878,260.68,706.755,161.158,630.911
C_659,7.407,12.216,0.691,-2.044,4.313,-2.73,2.83,1.329,16.41,10.737,0.0,-2.735,4.194,2.989,-2.877,16.41,3.082,18.454
C_5703,75.342,141.691,6.297,18.164,0.0,7.103,53.258,160.8604,210.918,137.832,0.0,11.867,69.227,34.253,15.277,210.918,36.316,192.754
C_5250,8.259,8.956,0.433,-8.765,0.769,-9.462,3.831,18.4615,13.282,10.503,2.42,-9.198,4.326,7.314,-38.737,13.282,9.734,22.047
C_4020,24.978,22.556,0.351,-3.904,8.87,-5.074,0.862,62.8853,29.001,35.893,2.419,-4.255,6.445,3.415,-8.766,29.001,5.834,32.905
C_2420,2167.311,1487.576,22.834,526.67,0.0,344.255,910.211,7705.3075,2014.246,6688.668,1456.99,503.836,526.67,1782.986,2833.622,2014.246,3688.1,1487.576
C_7101,52.251,85.906,3.571,-1.821,0.0,-15.383,34.068,81.5313,104.857,68.876,9.9,-5.392,18.951,56.702,-27.28,104.857,66.602,106.678
C_2140,94.474,119.021,23.201,49.211,5.114,19.879,22.671,312.0318,180.71,332.003,55.4,26.01,61.689,31.867,73.474,180.71,138.02,131.499
C_7118,5.846,1.908,2.121,-7.038,0.0,-9.423,1.413,25.1576,9.769,34.802,0.013,-9.159,7.861,9.481,-107.256,9.769,17.864,16.807
C_1675,14.956,12.79,2.524,-11.959,0.0,-21.05,0.222,34.8225,0.831,27.603,14.243,-14.483,-11.959,5.002,-84.249,0.831,19.245,12.79
C_2461,191.745,578.4,51.17,225.69,11.396,115.643,134.562,1523.088,804.09,648.266,200.0,174.52,225.69,153.922,112.711,804.09,480.645,578.4
C_1531,125.139,259.389,7.234,16.646,35.76,-32.856,54.646,18.8719,343.534,164.548,127.048,9.412,84.145,95.472,-351.905,343.534,245.833,326.888
C_1210,167.933,33.148,1.784,9.528,5.267,113.545,9.352,356.2515,51.116,188.851,0.0,7.744,17.968,11.155,-2.627,51.116,29.84,41.588
C_8061,123.466,156.804,5.199,7.795,36.964,1.845,43.068,87.5959,242.506,156.061,0.0,2.596,85.702,86.468,-758.964,242.506,98.545,234.711
C_2545,627.0,7621.0,254.0,453.0,250.0,324.0,195.0,3647.3144,9061.0,4360.0,1505.0,199.0,1440.0,615.0,688.0,9061.0,2581.0,8608.0
C_6953,149.907,294.57,70.09,85.176,26.06,-28.781,56.728,738.0288,429.189,579.331,365.0,15.086,134.619,96.975,-190.614,429.189,484.288,344.013
C_1232,812.6,1534.06,75.099,70.361,656.957,-27.293,86.688,451.5867,2084.603,1541.741,211.0,-4.738,550.543,657.428,397.499,2084.603,1017.591,2014.242
C_6560,736.679,179.109,17.44,87.022,17.535,21.697,55.654,783.6839,489.612,1093.877,186.362,69.582,310.503,373.409,-361.344,489.612,748.958,402.59
C_2681,0.024,0.025,0.021,-1.938,0.0,-7.797,0.0,2.0696,0.001,2.115,0.0,-1.959,-0.024,6.731,-28.882,0.001,6.731,1.939
C_1424,468.825,281.73,44.425,110.74,69.987,54.78,58.742,1090.2847,466.131,683.702,0.0,66.315,184.401,125.88,421.479,466.131,204.097,355.391
C_3545,927.036,755.277,74.735,263.75,311.163,28.793,181.202,4705.3483,1400.04,1585.391,0.0,189.015,644.763,249.289,603.802,1400.04,321.736,1136.29
C_8292,200.647,32.471,3.341,22.72,0.0,28.387,33.609,782.9076,181.384,226.203,0.0,19.379,148.913,76.874,-8.697,181.384,90.627,158.664
C_8507,1917.155,2160.849,245.34,914.559,492.319,598.995,581.769,7360.3963,3521.627,6797.687,3250.38,669.219,1360.778,639.944,1314.458,3521.627,4189.253,2607.068
C_6128,60.729,161.115,4.376,-4.277,50.822,-31.733,0.841,0.5543,249.05,81.138,20.694,-8.653,87.935,16.616,-45.743,249.05,63.027,253.327
C_3548,412.271,261.435,22.448,80.757,24.483,25.028,55.58,752.7783,496.199,541.549,0.0,58.309,234.764,73.456,46.921,496.199,90.59,415.442
C_6042,4.656,12.979,1.779,0.309,0.0,-7.363,3.665,1.2629,23.671,9.576,0.0,-1.47,10.692,5.922,-29.474,23.671,6.448,23.362
C_6149,29.369,13.669,0.454,-3.699,3.251,-4.623,2.721,25.0354,31.667,31.539,0.0,-4.153,17.998,9.0,-309.624,31.667,9.652,35.366
C_122,0.065,0.119,0.026,-0.966,0.025,-1.034,0.0,0.7998,0.008,0.563,0.0,-0.992,-0.111,0.196,-3.051,0.008,0.494,0.974
C_2995,1868.6,1715.9,83.6,590.2,1258.9,311.1,368.4,6109.285,2932.9,3370.1,2037.0,506.6,1217.0,857.1,1291.8,2932.9,3153.6,2342.7
C_756,1502.981,7133.379,435.893,1302.021,21.977,489.585,1326.209,10114.4714,8614.874,5091.647,898.398,866.128,1481.495,1352.348,4188.435,8614.874,2990.263,7312.853
C_4577,210.224,840.861,20.713,28.25,131.365,-28.934,64.665,161.2308,918.396,379.326,125.173,7.537,77.535,75.05,-327.725,918.396,301.188,890.146
C_8263,76.477,42.089,1.092,0.966,8.029,0.921,11.532,78.6659,75.378,81.221,0.0,-0.126,33.289,9.009,-135.681,75.378,9.009,74.412
C_4729,0.523,0.876,0.14,0.459,0.076,16.446,0.346,0.11,3.431,0.716,0.0,0.319,2.555,22.553,-41.93,3.431,22.553,2.972
C_8360,9.58,20.558,0.263,-1.687,0.0,-1.679,4.251,46.8332,28.018,9.96,0.209,-1.95,7.46,6.472,-19.65,28.018,6.681,29.705
C_5986,0.297,0.0,0.055,-2.493,0.0,3.677,0.0,1.7723,0.034,0.37,0.0,-2.548,0.034,3.694,-61.901,0.034,3.694,2.527
C_8145,619.7,2019.63,152.306,334.158,294.484,52.15,248.726,798.9989,2555.363,2208.412,770.0,181.852,535.733,297.072,0.757,2555.363,1460.226,2221.205
C_5388,14.361,25.622,1.752,2.445,0.0,-2.907,5.774,15.678,43.117,35.446,17.247,0.693,17.495,9.434,-10.103,43.117,28.267,40.672
C_8663,4.295,12.488,0.272,-12.486,0.0,-15.76,0.0,10.4502,0.002,6.243,0.0,-12.758,-12.486,2.501,-50.935,0.002,2.501,12.488
C_6212,0.469,0.457,0.112,-0.181,0.0,-0.386,0.312,0.9446,1.439,1.684,0.628,-0.293,0.982,1.413,-20.352,1.439,2.041,1.62
C_1724,501.7,247.6,121.2,179.4,61.5,34.6,317.3,1400.499,697.3,1224.6,85.0,58.2,449.7,165.5,584.6,697.3,295.6,517.9
C_8543,82.619,38.902,6.016,38.427,4.501,21.889,41.647,26.7679,175.086,184.766,7.436,32.411,136.184,39.586,104.76,175.086,55.165,136.659
C_4759,32.466,55.495,3.85,-3.267,16.457,-11.742,13.492,11.1506,65.089,57.093,52.385,-7.117,9.594,13.525,-115.628,65.089,66.852,68.356
C_7081,359.737,78.912,11.246,-1.223,20.155,-30.687,43.171,467.3808,210.758,611.621,175.0,-12.469,131.846,61.526,-71.231,210.758,236.526,211.981
C_7259,8.747,7.212,3.259,-0.71,5.055,-10.75,1.087,11.2175,12.331,45.377,4.363,-3.969,5.119,10.051,6.565,12.331,15.178,13.041
C_6123,11.466,18.938,1.797,-13.727,0.0,-14.57,0.0,83.4395,5.211,16.776,1.058,-15.524,-13.727,3.026,-45.21,5.211,4.084,18.938
C_4647,318.29,1103.425,16.079,-3.934,122.638,-58.208,57.649,1076.483,1360.043,699.954,54.33,-20.013,256.618,206.303,-68.823,1360.043,287.982,1363.977
C_3401,130.93,344.509,307.536,186.415,8.687,-299.002,84.476,84.4675,989.723,1422.56,58.127,-121.121,645.214,2154.272,-925.04,989.723,2212.399,803.308
C_5302,3.501,10.782,1.425,-9.696,0.0,-20.804,0.262,51.1125,1.086,13.89,0.0,-11.121,-9.696,2.822,-99.081,1.086,3.326,10.782
C_2508,2.327,3.595,0.209,1.844,0.698,0.956,1.339,11.3815,8.406,3.856,4.423,1.635,4.811,2.074,-20.158,8.406,6.883,6.562
C_3794,64.96,160.42,16.942,41.991,0.0,8.486,23.167,358.7141,229.207,298.125,113.202,25.049,68.787,49.288,-45.048,229.207,172.883,187.216
C_7633,4.116,4.923,0.536,-11.475,0.0,-13.255,0.0,3.5117,3.759,12.311,0.284,-12.011,-1.164,2.647,-80.083,3.759,2.931,15.234
C_591,136.596,215.721,24.649,29.306,48.46,-7.329,36.582,336.8504,309.974,302.444,4.755,4.657,94.253,40.492,177.122,309.974,82.554,280.668
C_3942,248.079,319.203,22.5,-62.983,8.813,-62.547,96.537,166.6665,586.564,342.544,0.0,-85.483,267.361,116.875,53.665,586.564,118.125,649.547
C_4351,9103.432,24145.195,507.809,1132.76,3722.854,93.399,3121.663,5165.48,26210.511,13499.367,2447.904,624.951,2065.316,7597.513,-3163.175,26210.511,10527.007,25077.751
C_8028,19.839,3.22,0.881,-14.211,1.998,-15.315,2.201,14.0618,7.167,22.873,2.57,-15.092,3.947,4.326,-106.846,7.167,7.176,21.378
C_3835,2.832,2.104,0.065,-1.996,0.15,-2.08,0.0,7.0902,0.108,6.808,0.0,-2.061,-1.996,0.3,-5.676,0.108,0.3,2.104
C_4204,703.125,1037.571,21.754,213.854,137.247,129.136,266.452,2593.7359,1667.533,1072.57,0.0,192.1,629.962,224.689,1184.893,1667.533,257.888,1453.679
C_4153,136.176,609.378,106.317,341.117,5.894,76.335,11.034,863.2435,1195.221,2074.274,1880.932,234.8,585.843,193.599,145.604,1195.221,2096.533,854.104
C_6464,460.331,159.453,187.174,461.039,0.0,128.687,221.615,3294.3705,1207.295,2560.83,1013.129,273.865,1047.842,307.322,723.596,1207.295,1525.086,746.256
C_4181,15.308,29.379,0.929,4.861,5.267,0.252,0.093,32.4487,66.608,28.621,5.717,3.932,37.229,10.317,5.12,66.608,16.034,61.747
C_1020,187.547,368.925,14.634,23.273,11.034,7.355,31.176,182.2856,456.067,280.954,0.555,8.639,87.142,82.206,138.117,456.067,88.275,432.794
C_7477,134.754,101.81,10.149,14.407,0.0,32.25,19.206,295.4743,140.647,233.21,0.0,4.258,38.837,23.152,11.937,140.647,25.779,126.24
C_7068,129.119,19.811,6.288,-14.542,0.0,-16.069,31.748,813.448,101.726,182.045,0.055,-20.83,81.915,49.074,-499.608,101.726,51.269,116.268
C_2494,99.886,127.687,2.121,36.003,44.653,8.638,19.444,65.2057,212.817,153.276,10.364,33.882,85.13,23.667,30.768,212.817,42.389,176.814
C_4465,5.618,12.942,1.432,0.892,1.745,-5.853,2.323,0.3669,17.715,18.38,0.128,-0.54,4.773,15.143,-38.81,17.715,16.717,16.823
C_5355,771.619,1437.252,159.712,376.279,5.873,-267.976,238.953,700.2632,2498.599,2315.293,1273.164,216.567,1061.347,486.098,-1217.577,2498.599,2065.194,2122.32
C_3718,661.7,753.1,50.8,159.5,233.1,88.0,249.3,2039.6009,1084.3,1897.7,533.2,108.7,331.2,366.6,424.0,1084.3,1008.7,924.8
C_3143,0.001,0.028,0.448,-7.876,0.0,-9.586,0.0,6.6864,0.256,5.229,0.0,-8.324,0.228,4.253,-31.159,0.256,4.253,8.132
C_3277,77.179,138.477,21.944,-19.722,28.131,165.276,16.985,57.536,150.744,312.717,103.733,-41.666,12.267,48.8,-386.229,150.744,162.599,170.466
C_7176,32.913,132.847,1.123,0.742,0.0,-2.497,22.598,8.2812,153.986,41.355,3.593,-0.381,21.139,25.762,-1.241,153.986,29.355,153.244
C_1993,382.797,755.53,46.449,157.224,112.884,103.596,132.342,2829.7911,1138.265,932.013,0.753,110.775,382.735,117.899,731.751,1138.265,172.922,981.041
C_352,31.479,77.381,0.299,2.739,18.741,3.071,11.385,6.0515,104.658,36.68,0.603,2.44,27.277,21.876,0.778,104.658,22.833,101.919
C_8220,7.023,14.049,0.704,1.672,2.088,-0.266,1.795,15.5655,18.73,14.279,4.186,0.968,4.681,2.081,-0.553,18.73,6.267,17.058
C_8058,278.863,49.972,7.231,18.031,6.88,5.027,77.426,1432.9381,223.09,364.674,0.0,10.8,173.118,94.345,-10.514,223.09,119.548,205.059
C_6757,56.258,1.712,1.213,2.618,0.0,2.074,1.503,132.5131,15.192,59.523,0.0,1.405,13.48,3.181,-106.62,15.192,3.181,12.574
C_2095,4.485,1.922,0.0,-5.981,1.584,-5.79,1.288,14.7891,2.86,4.566,0.0,-5.981,0.938,0.604,-62.961,2.86,0.604,8.841
C_5243,41.791,159.086,15.037,7.599,0.0,-83.162,33.333,0.4911,218.235,56.659,166.588,-7.438,59.149,36.161,-437.408,218.235,203.364,210.636
C_4752,0.015,3.495,0.002,-3.494,0.0,-0.137,0.0,1.7995,0.001,0.027,0.0,-3.496,-3.494,5.505,-69.233,0.001,5.505,3.495
C_1169,834.399,1193.847,124.042,83.388,129.614,-195.658,246.98,461.851,1444.962,3165.002,11.096,-40.654,251.115,1786.584,502.74,1444.962,1986.858,1361.574
C_5097,3.161,15.445,0.355,-6.525,0.017,-10.119,0.787,10.4396,8.92,3.688,6.021,-6.88,-6.525,1.749,-111.572,8.92,8.335,15.445
C_5531,0.436,0.135,0.005,-2.123,0.002,-2.142,0.049,26.739,0.163,0.457,0.0,-2.128,0.028,1.338,-20.592,0.163,1.338,2.286
C_8579,20.565,17.167,0.399,17.539,11.195,12.327,0.0,56.4291,36.499,51.912,0.0,17.14,19.332,6.437,20.348,36.499,16.063,18.96
C_6390,84.323,277.465,44.578,98.709,1.896,14.054,60.808,421.3648,434.515,914.992,381.393,54.131,157.05,114.905,-143.163,434.515,555.644,335.806
C_3780,202.273,168.356,5.581,-153.942,0.0,-146.653,10.0,1239.0029,14.414,295.94,0.0,-159.523,-153.942,130.041,-339.568,14.414,214.718,168.356
C_3679,75.105,243.997,8.494,18.034,0.0,4.6,6.372,93.196,273.582,157.504,7.187,9.54,29.585,55.498,11.597,273.582,67.962,255.548
C_1007,131.99,229.379,3.837,10.109,32.718,4.192,32.89,114.2453,287.849,203.944,13.245,6.272,58.47,82.918,63.715,287.849,103.657,277.74
C_3739,225.128,374.412,70.214,-58.575,23.025,-128.889,100.037,315.1419,557.198,370.941,0.0,-128.789,182.786,116.028,-210.698,557.198,146.637,615.773
C_2697,412.149,862.184,13.449,29.179,17.373,14.892,8.342,2935.3662,1200.079,492.378,0.0,15.73,337.895,192.984,-30.247,1200.079,216.415,1170.9
C_8384,0.024,0.281,0.001,-0.139,0.0,-0.286,0.0,10.7136,0.142,0.045,0.0,-0.14,-0.139,0.253,-0.308,0.142,0.253,0.281
C_6758,683.991,288.794,44.97,66.703,24.107,32.833,292.199,788.7842,547.872,1282.323,0.0,21.733,259.078,247.453,246.258,547.872,267.471,481.169
C_5415,11.025,1.299,0.251,-10.166,0.0,-3.834,1.606,5.7788,-0.143,11.68,0.328,-10.417,-1.442,1.156,-357.081,-0.143,2.601,10.023
C_3212,33.307,28.315,0.945,-17.255,12.248,-21.516,11.112,20.8613,46.155,38.516,10.836,-18.2,17.84,15.967,-217.362,46.155,27.427,63.41
C_6669,201.566,18.624,6.125,5.534,0.0,2.829,26.329,617.7003,81.769,315.473,0.0,-0.591,63.145,40.977,-139.6,81.769,41.041,76.235
C_2325,1409.139,653.104,35.021,327.245,213.869,250.679,191.322,2875.6833,1352.85,1936.635,375.361,292.224,699.746,232.231,-193.281,1352.85,836.105,1025.605
C_3536,177.681,250.996,23.56,117.952,0.0,38.116,104.608,1584.765,472.676,459.661,0.0,94.392,221.68,155.597,94.55,472.676,171.155,354.724
C_3428,17.329,15.871,6.463,10.033,4.304,2.947,7.815,112.7372,52.592,67.474,8.144,3.57,36.721,6.883,5.661,52.592,15.027,42.559
C_7126,15.178,18.736,0.615,2.847,7.235,1.749,5.426,27.9251,28.252,18.167,2.951,2.232,9.516,2.045,5.821,28.252,5.321,25.405
C_6160,49.959,120.648,6.474,1.659,0.0,-44.702,21.224,48.5764,132.867,133.147,27.5,-4.815,12.219,100.848,-89.313,132.867,128.828,131.208
C_1749,9.011,10.815,7.01,29.527,0.876,13.376,7.238,414.9846,48.437,345.14,93.328,22.517,37.622,10.841,44.89,48.437,218.945,18.91
C_7762,431.868,566.779,6.376,72.356,34.499,29.792,210.115,442.2105,697.62,514.665,0.0,65.98,130.841,194.557,10.497,697.62,199.149,625.264
C_5599,1.484,2.262,0.014,0.507,0.0,0.503,0.661,3.8599,3.568,3.127,0.0,0.493,1.306,0.775,-9.565,3.568,0.811,3.061
C_3127,101.119,332.683,29.0,64.187,1.749,15.179,10.56,1340.8438,459.31,610.532,20.846,35.187,126.627,59.948,30.404,459.31,337.077,395.123
C_8230,158.234,156.515,11.392,72.162,0.0,38.129,39.589,602.2431,248.619,198.049,0.0,60.77,92.104,18.216,5.993,248.619,18.216,176.457
C_5982,1.79,0.175,0.0,-0.293,0.0,-0.056,0.603,0.7076,0.149,1.79,0.0,-0.293,-0.026,0.079,-89.222,0.149,0.079,0.442
C_8814,57.435,237.365,7.9,-93.092,14.554,-151.74,17.469,531.2038,144.273,81.483,216.861,-100.992,-93.092,88.222,-954.799,144.273,334.142,237.365
C_7143,482.166,1439.691,41.237,257.163,0.0,141.741,416.813,2642.7924,2136.074,1492.721,440.607,215.926,696.383,307.27,286.21,2136.074,853.731,1878.911
C_2500,0.605,0.469,0.027,-0.019,0.0,0.006,0.0,120.564,1.046,34.617,0.0,-0.046,0.577,0.662,-6.257,1.046,0.662,1.065
C_5536,15.696,17.856,1.484,5.893,3.643,3.328,8.411,21.231,40.01,18.387,0.0,4.409,22.154,7.577,-43.432,40.01,7.577,34.117
C_5994,73.854,159.077,45.906,42.253,42.583,-23.664,1.568,468.7952,240.651,391.555,35.405,-3.653,81.574,36.503,-97.685,240.651,111.526,198.398
C_8635,1032.317,2136.565,105.894,674.231,489.806,532.049,281.622,7078.0005,3144.002,6578.264,2925.594,568.337,1007.437,561.311,956.988,3144.002,4198.026,2469.771
C_3305,107.998,72.449,14.576,35.572,0.0,19.967,5.516,2007.4396,190.071,175.741,48.602,20.996,117.622,28.213,-44.494,190.071,83.895,154.499
C_6656,17.865,44.355,0.183,4.91,0.33,4.314,15.199,43.461,59.656,18.164,5.096,4.727,15.301,20.029,-47.421,59.656,25.125,54.746
C_3973,8.153,69.761,2.905,-0.815,0.661,-9.802,0.007,2.6683,98.556,9.289,0.0,-3.72,28.795,6.05,-36.793,98.556,6.05,99.371
C_609,84.358,876.889,22.073,42.165,55.889,0.976,19.424,38.532,1215.49,329.005,194.637,20.092,338.601,77.721,49.513,1215.49,286.11,1173.325
C_2404,3.378,28.467,7.399,-14.659,0.151,-31.365,1.017,30.9641,19.34,37.971,28.97,-22.058,-9.127,3.324,-93.714,19.34,33.717,33.999
C_5658,55.977,20.539,1.952,-47.116,0.0,-145.975,27.47,151.3201,10.442,164.033,1.551,-49.068,-10.097,163.075,-189.599,10.442,164.626,57.558
C_828,402.718,1733.303,91.024,93.502,71.901,-33.37,182.06,476.5005,3467.562,1673.797,10.362,2.478,1734.259,976.809,360.274,3467.562,1412.089,3374.06
C_8414,232.264,210.914,6.786,18.809,0.0,4.636,32.782,190.4477,443.373,269.492,8.634,12.023,232.459,126.626,429.992,443.373,141.878,424.564
C_707,2223.0,3671.0,260.0,1444.0,925.0,718.0,909.0,17096.1912,6182.0,9839.0,3408.0,1184.0,2511.0,1788.0,1490.0,6182.0,6517.0,4738.0
C_6297,1136.81,1427.81,46.489,300.616,0.0,102.651,431.624,2653.3856,1973.862,2334.852,222.878,254.127,546.052,550.958,584.193,1973.862,1091.465,1673.246
C_4806,15.372,39.348,2.731,3.538,1.43,-3.107,10.558,6.4561,52.672,31.246,13.814,0.807,13.324,6.828,3.547,52.672,22.666,49.134
C_7898,63.059,86.729,0.057,-86.229,0.0,-85.024,0.843,303.4585,0.5,63.494,0.0,-86.286,-86.229,21.219,-289.145,0.5,21.292,86.729
C_6345,162.654,97.087,15.453,13.708,3.384,-5.228,46.31,233.9659,207.067,234.98,0.0,-1.745,109.98,34.47,-24.88,207.067,38.649,193.359
C_6187,117.567,130.712,5.904,-2.243,0.0,-8.622,55.49,450.5,200.243,176.658,7.771,-8.147,69.531,63.051,-1106.886,200.243,71.327,202.486
C_6168,380.34,618.113,10.569,20.623,24.613,4.699,167.795,153.8636,764.765,521.797,5.857,10.054,146.652,277.968,50.314,764.765,357.029,744.142
C_8817,2.494,2.003,0.074,-0.94,0.777,-1.015,0.654,18.8367,4.467,3.339,0.202,-1.014,2.464,0.692,-4.723,4.467,0.894,5.407
C_1099,20.285,401.708,30.149,78.426,4.022,22.776,1.121,226.6834,505.249,442.872,194.3,48.277,103.541,43.778,198.684,505.249,266.357,426.823
C_3989,106.482,36.31,2.269,-41.349,2.062,-48.28,21.977,1693.0886,147.293,119.71,34.899,-43.618,110.983,30.236,-203.556,147.293,65.288,188.642
C_2009,34.248,31.24,2.605,7.194,12.244,3.236,11.234,60.1149,59.058,45.755,0.0,4.589,27.818,10.073,35.64,59.058,10.073,51.864
C_8186,80.322,23.976,6.39,-6.941,0.0,-13.663,9.357,413.4838,82.418,115.095,0.0,-13.331,58.442,54.205,-102.734,82.418,56.292,89.359
C_4125,8.19,14.757,3.259,1.467,1.933,-5.037,3.673,1.1382,22.204,15.445,0.3,-1.792,7.447,10.662,-73.319,22.204,10.962,20.737
C_820,106.778,222.677,25.504,13.965,7.035,-179.693,27.415,10.6329,259.474,346.302,0.0,-11.539,36.797,217.303,-39.111,259.474,259.97,245.509
C_8659,312.081,536.585,55.6,124.79,0.0,5.591,245.449,1097.9948,819.567,1051.681,535.243,69.19,282.982,140.332,-56.622,819.567,691.646,694.777
C_2751,47.6,467.16,22.957,99.191,2.993,43.693,26.283,997.4499,630.179,335.349,313.681,76.234,163.019,94.727,-310.56,630.179,468.694,530.988
C_6110,59.873,137.884,5.296,-80.179,0.0,-60.87,28.974,7.1495,119.752,139.596,12.373,-85.475,-18.132,50.031,-227.997,119.752,62.404,199.931
C_2910,0.205,0.391,0.084,-8.103,0.0,-11.046,0.0,33.4112,0.066,0.599,0.0,-8.187,-0.325,9.146,-16.825,0.066,9.146,8.169
C_5044,258.134,25.173,55.982,-6.799,0.0,-52.044,96.484,3920.2258,135.521,874.642,2.6,-62.781,110.348,90.426,-73.422,135.521,148.959,142.32
C_4810,2222.0,3804.0,2200.0,4255.0,0.0,-55.0,1264.0,13426.3534,11730.0,17220.0,10858.0,2055.0,7926.0,3871.0,-43801.0,11730.0,18875.0,7475.0
C_6037,0.578,0.054,0.019,-2.197,0.443,-0.53,0.005,2.507,0.073,0.658,0.016,-2.216,0.019,0.99,-15.09,0.073,1.006,2.27
C_6002,60.853,18.043,5.625,-15.687,16.55,-25.245,1.191,260.6183,31.721,196.766,15.88,-21.312,13.678,8.853,-328.215,31.721,51.912,47.408
C_8324,0.066,0.029,0.012,-1.284,0.0,-1.405,0.0,4.2701,0.03,0.092,0.009,-1.296,0.001,0.244,-4.521,0.03,0.253,1.314
C_228,3.696,18.292,1.426,-0.44,1.225,-1.91,2.438,0.603,19.619,5.656,0.0,-1.866,1.327,1.57,-0.834,19.619,1.57,20.059
C_3208,0.135,0.033,0.01,-0.648,0.059,-0.251,0.003,13.7474,0.077,0.151,0.119,-0.658,0.044,2.321,-97.866,0.077,2.44,0.725
C_6055,24.332,27.714,2.918,-3.09,0.0,-25.544,18.666,13.2156,41.672,120.301,34.413,-6.008,13.958,59.571,-20.991,41.672,93.984,44.762
C_759,218.5,667.7,5.4,7.9,134.0,-6.4,69.0,46.7874,839.6,278.0,137.1,2.5,171.9,76.3,15.7,839.6,216.0,831.7
C_690,28.142,0.709,0.043,-1.897,0.0,-0.332,0.576,76.694,1.207,30.948,0.0,-1.94,0.498,3.022,11.895,1.207,11.157,3.104
C_2519,16.118,46.177,10.288,34.234,1.459,14.278,10.372,322.3535,80.411,529.83,115.862,23.946,34.234,37.731,43.362,80.411,376.579,46.177
C_5579,114.728,15.956,7.785,36.01,0.0,-2.624,44.802,621.1,139.108,147.507,0.066,28.225,123.152,37.473,-1.302,139.108,37.539,103.098
C_3675,9.571,31.572,0.612,-6.049,5.325,-6.872,0.457,3.0375,51.685,13.531,1.523,-6.661,20.113,6.328,-13.733,51.685,11.624,57.734
C_3473,2.415,2.529,0.027,-0.321,1.144,-0.351,0.797,5.4044,4.038,2.511,0.014,-0.348,1.509,1.933,-45.022,4.038,1.947,4.359
C_5085,21.055,5.741,2.248,-1.695,2.502,-6.293,5.189,41.1672,20.22,34.425,47.985,-3.943,14.479,3.61,-170.258,20.22,54.893,21.915
